id,lat,lon,species,year,dataset
6131653856,12.942295,77.586825,Argiope aemula,2026,iNaturalist research-grade observations
6133244383,12.830187,77.59362,Argiope aemula,2026,iNaturalist research-grade observations
6133395790,13.046176,77.50138,Argiope aemula,2026,iNaturalist research-grade observations
6159266969,13.147694,77.476894,Argiope aemula,2026,iNaturalist research-grade observations
6184922980,12.846268,77.777412,Argiope aemula,2026,iNaturalist research-grade observations
6334679821,11.51262,77.747663,Argiope aemula,2026,iNaturalist research-grade observations
6352961090,12.887173,77.696646,Argiope aemula,2026,iNaturalist research-grade observations
6353342959,11.562926,77.77414,Argiope aemula,2026,iNaturalist research-grade observations
6399036169,11.692369,78.19919,Argiope aemula,2026,iNaturalist research-grade observations
6399724997,12.887163,77.696608,Argiope aemula,2026,iNaturalist research-grade observations
6399840645,12.88719,77.696603,Argiope aemula,2026,iNaturalist research-grade observations
6400083507,12.355915,76.583123,Argiope aemula,2026,iNaturalist research-grade observations
6413944348,12.307855,76.593513,Argiope aemula,2026,iNaturalist research-grade observations
5037027986,12.896119,77.595278,Argiope aemula,2025,iNaturalist research-grade observations
5063350959,11.098999,76.775443,Argiope aemula,2025,iNaturalist research-grade observations
5908657064,11.535538,77.259911,Argiope aemula,2025,iNaturalist research-grade observations
5063837735,12.6202,78.033734,Argiope aemula,2025,iNaturalist research-grade observations
5104462806,13.042265,77.551791,Argiope aemula,2025,iNaturalist research-grade observations
5844018194,12.96075,77.308862,Argiope aemula,2025,iNaturalist research-grade observations
5176607769,12.814641,77.60017,Argiope aemula,2025,iNaturalist research-grade observations
5177195625,11.669726,76.061642,Argiope aemula,2025,iNaturalist research-grade observations
5198426400,12.882315,79.232202,Argiope aemula,2025,iNaturalist research-grade observations
5230422881,13.067778,77.578772,Argiope aemula,2025,iNaturalist research-grade observations
5231252897,13.425859,77.505462,Argiope aemula,2025,iNaturalist research-grade observations
5292728273,13.280811,77.185364,Argiope aemula,2025,iNaturalist research-grade observations
5838142795,13.433549,77.502304,Argiope aemula,2025,iNaturalist research-grade observations
5230275938,12.891503,77.592306,Argiope aemula,2025,iNaturalist research-grade observations
5230379982,12.901994,77.595745,Argiope aemula,2025,iNaturalist research-grade observations
5237555140,12.89485,77.592708,Argiope aemula,2025,iNaturalist research-grade observations
5237897599,12.950202,77.57333,Argiope aemula,2025,iNaturalist research-grade observations
5844256747,12.950145,77.586878,Argiope aemula,2025,iNaturalist research-grade observations
5291927034,13.081776,77.580232,Argiope aemula,2025,iNaturalist research-grade observations
5292969218,12.834292,77.593733,Argiope aemula,2025,iNaturalist research-grade observations
5293046830,11.710019,78.188818,Argiope aemula,2025,iNaturalist research-grade observations
5760030386,12.86084,77.599154,Argiope aemula,2025,iNaturalist research-grade observations
5761134482,12.850275,77.608768,Argiope aemula,2025,iNaturalist research-grade observations
5827661902,13.076595,77.56642,Argiope aemula,2025,iNaturalist research-grade observations
5828670803,11.006553,77.071317,Argiope aemula,2025,iNaturalist research-grade observations
5828734984,13.057864,77.639758,Argiope aemula,2025,iNaturalist research-grade observations
5840373383,13.137226,77.57801,Argiope aemula,2025,iNaturalist research-grade observations
5890056330,13.079334,77.572807,Argiope aemula,2025,iNaturalist research-grade observations
5892597048,13.130651,77.546502,Argiope aemula,2025,iNaturalist research-grade observations
5839918854,12.8343,77.582611,Argiope aemula,2025,iNaturalist research-grade observations
5868136856,12.303439,76.685475,Argiope aemula,2025,iNaturalist research-grade observations
5868220417,12.254551,76.674899,Argiope aemula,2025,iNaturalist research-grade observations
5868402935,11.311869,77.3632,Argiope aemula,2025,iNaturalist research-grade observations
5889732477,12.343311,76.650946,Argiope aemula,2025,iNaturalist research-grade observations
5890204015,12.377578,76.66203,Argiope aemula,2025,iNaturalist research-grade observations
6147320653,12.778442,77.572028,Argiope aemula,2025,iNaturalist research-grade observations
5890308106,12.846467,77.776995,Argiope aemula,2025,iNaturalist research-grade observations
5893000385,12.840953,77.587935,Argiope aemula,2025,iNaturalist research-grade observations
5897178541,13.077348,77.577808,Argiope aemula,2025,iNaturalist research-grade observations
5897340845,11.526991,76.028608,Argiope aemula,2025,iNaturalist research-grade observations
5908714752,12.377608,76.662032,Argiope aemula,2025,iNaturalist research-grade observations
5935190462,12.929985,77.465327,Argiope aemula,2025,iNaturalist research-grade observations
6133193796,12.477133,77.256303,Argiope aemula,2025,iNaturalist research-grade observations
5932774788,11.53258,76.03095,Argiope aemula,2025,iNaturalist research-grade observations
5932784677,12.930855,77.632042,Argiope aemula,2025,iNaturalist research-grade observations
5938548611,11.098111,77.214516,Argiope aemula,2025,iNaturalist research-grade observations
4600082885,12.311944,76.637222,Argiope aemula,2024,iNaturalist research-grade observations
4855374387,13.366157,77.102189,Argiope aemula,2024,iNaturalist research-grade observations
4875410472,12.18479,76.721365,Argiope aemula,2024,iNaturalist research-grade observations
4901547612,13.068679,77.6121,Argiope aemula,2024,iNaturalist research-grade observations
4902078714,12.377482,76.6622,Argiope aemula,2024,iNaturalist research-grade observations
5840470709,13.091114,77.660932,Argiope aemula,2024,iNaturalist research-grade observations
4903864074,12.377608,76.662096,Argiope aemula,2024,iNaturalist research-grade observations
4909140535,13.07967,77.604653,Argiope aemula,2024,iNaturalist research-grade observations
4911012362,12.37758,76.662136,Argiope aemula,2024,iNaturalist research-grade observations
4921738504,12.85508,77.515287,Argiope aemula,2024,iNaturalist research-grade observations
4993815854,11.744782,78.169776,Argiope aemula,2024,iNaturalist research-grade observations
4923759386,11.774759,78.209626,Argiope aemula,2024,iNaturalist research-grade observations
4923832263,12.267778,76.597778,Argiope aemula,2024,iNaturalist research-grade observations
4925978158,12.83784,77.589327,Argiope aemula,2024,iNaturalist research-grade observations
4926194307,11.34102,77.717164,Argiope aemula,2024,iNaturalist research-grade observations
4936356975,13.083664,77.581733,Argiope aemula,2024,iNaturalist research-grade observations
4936618506,13.024732,77.565971,Argiope aemula,2024,iNaturalist research-grade observations
4937241511,12.377524,76.662203,Argiope aemula,2024,iNaturalist research-grade observations
4945583861,13.381341,77.683183,Argiope aemula,2024,iNaturalist research-grade observations
4994477393,12.883254,77.464697,Argiope aemula,2024,iNaturalist research-grade observations
5230962991,11.531275,76.699731,Argiope aemula,2024,iNaturalist research-grade observations
6162813700,12.267222,76.598889,Argiope aemula,2024,iNaturalist research-grade observations
4946447409,12.37072,76.664192,Argiope aemula,2024,iNaturalist research-grade observations
4946664635,12.833711,77.593242,Argiope aemula,2024,iNaturalist research-grade observations
4949835640,12.348947,76.677185,Argiope aemula,2024,iNaturalist research-grade observations
4953142003,13.033493,77.673888,Argiope aemula,2024,iNaturalist research-grade observations
4953146087,12.83742,77.58723,Argiope aemula,2024,iNaturalist research-grade observations
4954691620,13.143281,77.485184,Argiope aemula,2024,iNaturalist research-grade observations
5008398894,13.046244,77.499941,Argiope aemula,2024,iNaturalist research-grade observations
4952497179,12.377582,76.662,Argiope aemula,2024,iNaturalist research-grade observations
4952806635,12.326533,76.591063,Argiope aemula,2024,iNaturalist research-grade observations
4954452379,12.81419,77.575715,Argiope aemula,2024,iNaturalist research-grade observations
4954706226,12.349298,76.677185,Argiope aemula,2024,iNaturalist research-grade observations
4954749741,13.088161,77.575212,Argiope aemula,2024,iNaturalist research-grade observations
5007623887,12.830607,77.594137,Argiope aemula,2024,iNaturalist research-grade observations
5168393164,12.9668,77.3064,Argiope aemula,2024,iNaturalist research-grade observations
4046270203,12.884119,77.463291,Argiope aemula,2023,iNaturalist research-grade observations
4162203436,13.065008,77.647953,Argiope aemula,2023,iNaturalist research-grade observations
4133641842,12.891129,77.702449,Argiope aemula,2023,iNaturalist research-grade observations
4133685083,12.89126,77.702266,Argiope aemula,2023,iNaturalist research-grade observations
4133796149,12.891438,77.7024,Argiope aemula,2023,iNaturalist research-grade observations
4137738108,12.910865,77.612799,Argiope aemula,2023,iNaturalist research-grade observations
4519014835,12.681606,77.489198,Argiope aemula,2023,iNaturalist research-grade observations
5281916372,12.478411,77.258921,Argiope aemula,2023,iNaturalist research-grade observations
4165710379,12.909947,77.484975,Argiope aemula,2023,iNaturalist research-grade observations
4165889130,12.895406,77.592293,Argiope aemula,2023,iNaturalist research-grade observations
4516678605,12.894212,77.592052,Argiope aemula,2023,iNaturalist research-grade observations
4855212272,12.904206,77.592037,Argiope aemula,2023,iNaturalist research-grade observations
4172068777,12.884167,77.463279,Argiope aemula,2023,iNaturalist research-grade observations
4400404035,13.065056,77.648047,Argiope aemula,2023,iNaturalist research-grade observations
4405131506,12.911193,77.58215,Argiope aemula,2023,iNaturalist research-grade observations
4405231923,12.884115,77.463202,Argiope aemula,2023,iNaturalist research-grade observations
4442431110,12.305755,76.59753,Argiope aemula,2023,iNaturalist research-grade observations
4413409225,11.718937,78.252203,Argiope aemula,2023,iNaturalist research-grade observations
4416679270,11.703087,78.187792,Argiope aemula,2023,iNaturalist research-grade observations
4436220499,13.017144,77.567167,Argiope aemula,2023,iNaturalist research-grade observations
4518985793,12.920607,77.441581,Argiope aemula,2023,iNaturalist research-grade observations
4863480804,12.855298,77.508025,Argiope aemula,2022,iNaturalist research-grade observations
4863743510,13.071613,77.578956,Argiope aemula,2022,iNaturalist research-grade observations
4855404565,12.845263,77.776875,Argiope aemula,2022,iNaturalist research-grade observations
3764090426,12.930255,77.467271,Argiope aemula,2022,iNaturalist research-grade observations
3764333512,12.813853,76.946096,Argiope aemula,2022,iNaturalist research-grade observations
3912060405,12.713855,77.814408,Argiope aemula,2022,iNaturalist research-grade observations
4121280646,12.958857,77.308344,Argiope aemula,2022,iNaturalist research-grade observations
4606837609,11.868388,78.085799,Argiope aemula,2022,iNaturalist research-grade observations
3859635451,12.260937,76.591672,Argiope aemula,2022,iNaturalist research-grade observations
4518979670,11.683583,78.179219,Argiope aemula,2022,iNaturalist research-grade observations
4607353204,12.309817,76.634338,Argiope aemula,2022,iNaturalist research-grade observations
3947717687,13.146953,77.619688,Argiope aemula,2022,iNaturalist research-grade observations
4606517676,11.116076,76.286756,Argiope aemula,2022,iNaturalist research-grade observations
3892315626,13.543476,77.660407,Argiope aemula,2022,iNaturalist research-grade observations
3892352227,12.883963,77.463202,Argiope aemula,2022,iNaturalist research-grade observations
3985714051,13.093661,77.577853,Argiope aemula,2022,iNaturalist research-grade observations
4011641663,13.114956,77.501384,Argiope aemula,2022,iNaturalist research-grade observations
5063791141,12.620182,78.033469,Argiope aemula,2022,iNaturalist research-grade observations
3903374554,12.842491,77.770214,Argiope aemula,2022,iNaturalist research-grade observations
3912016758,11.493943,78.029527,Argiope aemula,2022,iNaturalist research-grade observations
3915400805,12.990156,77.662402,Argiope aemula,2022,iNaturalist research-grade observations
4519087592,12.898633,77.615342,Argiope aemula,2022,iNaturalist research-grade observations
4528173753,13.161266,77.647072,Argiope aemula,2022,iNaturalist research-grade observations
4599731770,12.275329,76.670147,Argiope aemula,2022,iNaturalist research-grade observations
3925470514,12.884276,77.463287,Argiope aemula,2022,iNaturalist research-grade observations
3947619018,12.884074,77.463081,Argiope aemula,2022,iNaturalist research-grade observations
4407367474,12.742069,77.791121,Argiope aemula,2022,iNaturalist research-grade observations
3963537038,12.733909,77.499301,Argiope aemula,2022,iNaturalist research-grade observations
3986385417,12.884139,77.463184,Argiope aemula,2022,iNaturalist research-grade observations
4518964757,12.923174,77.52329,Argiope aemula,2022,iNaturalist research-grade observations
4522516590,11.735616,78.202039,Argiope aemula,2022,iNaturalist research-grade observations
4034907326,12.374977,76.665275,Argiope aemula,2022,iNaturalist research-grade observations
3764169348,13.087386,77.609935,Argiope aemula,2021,iNaturalist research-grade observations
4519091418,12.931875,79.333893,Argiope aemula,2021,iNaturalist research-grade observations
3039504833,12.884142,77.463295,Argiope aemula,2021,iNaturalist research-grade observations
3058729716,13.064942,77.647956,Argiope aemula,2021,iNaturalist research-grade observations
3764349353,12.883892,77.463201,Argiope aemula,2021,iNaturalist research-grade observations
4875301885,11.662719,78.159042,Argiope aemula,2021,iNaturalist research-grade observations
4875217664,12.884119,77.462629,Argiope aemula,2021,iNaturalist research-grade observations
3321131806,12.878924,77.530091,Argiope aemula,2021,iNaturalist research-grade observations
3321144825,12.883694,77.462761,Argiope aemula,2021,iNaturalist research-grade observations
3321183984,12.817497,76.94474,Argiope aemula,2021,iNaturalist research-grade observations
3321185598,12.878337,77.530989,Argiope aemula,2021,iNaturalist research-grade observations
3764537362,12.878789,77.529666,Argiope aemula,2021,iNaturalist research-grade observations
4872316200,12.932629,77.531854,Argiope aemula,2021,iNaturalist research-grade observations
4872338625,12.879008,77.529576,Argiope aemula,2021,iNaturalist research-grade observations
4872594488,12.932636,77.532093,Argiope aemula,2021,iNaturalist research-grade observations
5062496207,12.884323,77.463305,Argiope aemula,2021,iNaturalist research-grade observations
3335406204,13.079783,77.588646,Argiope aemula,2021,iNaturalist research-grade observations
3338101052,12.878965,77.531191,Argiope aemula,2021,iNaturalist research-grade observations
4872611780,12.879939,77.52949,Argiope aemula,2021,iNaturalist research-grade observations
4518942662,12.874975,79.135322,Argiope aemula,2021,iNaturalist research-grade observations
3398889075,12.934417,77.606017,Argiope aemula,2021,iNaturalist research-grade observations
3416026621,12.957755,77.599251,Argiope aemula,2021,iNaturalist research-grade observations
3415877873,13.070929,77.580197,Argiope aemula,2021,iNaturalist research-grade observations
4518947496,13.109081,78.323526,Argiope aemula,2021,iNaturalist research-grade observations
4946150463,11.065205,78.684164,Argiope aemula,2021,iNaturalist research-grade observations
3457020976,12.77337,77.618019,Argiope aemula,2021,iNaturalist research-grade observations
4863659918,12.854315,77.509945,Argiope aemula,2021,iNaturalist research-grade observations
2550145181,13.015592,77.572022,Argiope aemula,2020,iNaturalist research-grade observations
2597846841,12.849025,77.753022,Argiope aemula,2020,iNaturalist research-grade observations
3772574330,13.015592,77.572028,Argiope aemula,2020,iNaturalist research-grade observations
4519017401,13.0156,77.572014,Argiope aemula,2020,iNaturalist research-grade observations
3764188385,12.860914,77.59882,Argiope aemula,2020,iNaturalist research-grade observations
3772619329,13.015639,77.572036,Argiope aemula,2020,iNaturalist research-grade observations
4516301459,13.015572,77.572058,Argiope aemula,2020,iNaturalist research-grade observations
4891677275,11.647166,76.093273,Argiope aemula,2020,iNaturalist research-grade observations
3337710388,12.567744,77.455316,Argiope aemula,2020,iNaturalist research-grade observations
4519022446,12.567531,77.45571,Argiope aemula,2020,iNaturalist research-grade observations
2626384943,12.771701,77.608265,Argiope aemula,2020,iNaturalist research-grade observations
3889139387,13.020944,77.569946,Argiope aemula,2020,iNaturalist research-grade observations
4891900681,12.880159,77.529275,Argiope aemula,2020,iNaturalist research-grade observations
3772832361,12.990151,77.662402,Argiope aemula,2020,iNaturalist research-grade observations
4891900698,12.904477,77.494574,Argiope aemula,2020,iNaturalist research-grade observations
2856484048,13.05781,77.639054,Argiope aemula,2020,iNaturalist research-grade observations
3948919959,12.96557,77.60625,Argiope aemula,2020,
4891874812,11.711934,76.163882,Argiope aemula,2020,iNaturalist research-grade observations
2873724001,13.06737,77.572326,Argiope aemula,2020,iNaturalist research-grade observations
4516242538,13.06806,77.575926,Argiope aemula,2020,iNaturalist research-grade observations
4516350401,11.368683,76.293289,Argiope aemula,2020,iNaturalist research-grade observations
4519003367,12.937383,77.592058,Argiope aemula,2020,iNaturalist research-grade observations
4872493777,12.912968,77.292233,Argiope aemula,2020,iNaturalist research-grade observations
4875208577,12.873286,77.524669,Argiope aemula,2020,iNaturalist research-grade observations
4904285221,13.067404,77.572268,Argiope aemula,2020,iNaturalist research-grade observations
3764360332,13.136427,77.565418,Argiope aemula,2020,iNaturalist research-grade observations
5206717320,12.284794,77.374915,Argiope aemula,2020,iNaturalist research-grade observations
4875032215,12.923041,77.582916,Argiope aemula,2020,iNaturalist research-grade observations
4875150027,12.989625,77.662497,Argiope aemula,2020,iNaturalist research-grade observations
4875516722,12.885588,77.33675,Argiope aemula,2020,iNaturalist research-grade observations
4516609454,12.864779,79.139847,Argiope aemula,2019,iNaturalist research-grade observations
4424218378,12.995687,77.575334,Argiope aemula,2019,iNaturalist research-grade observations
5206161325,12.212474,76.633425,Argiope aemula,2019,iNaturalist research-grade observations
4516389514,12.915095,77.469698,Argiope aemula,2019,iNaturalist research-grade observations
4872192414,12.310168,76.631131,Argiope aemula,2019,iNaturalist research-grade observations
3947106349,12.934432,77.606017,Argiope aemula,2019,iNaturalist research-grade observations
4875509199,12.993329,77.56241,Argiope aemula,2019,iNaturalist research-grade observations
2574059209,13.080505,77.574403,Argiope aemula,2018,iNaturalist research-grade observations
4891644595,13.132778,79.112518,Argiope aemula,2018,iNaturalist research-grade observations
4891944036,13.130728,79.109342,Argiope aemula,2018,iNaturalist research-grade observations
4516179358,12.879106,77.529493,Argiope aemula,2018,iNaturalist research-grade observations
4407217301,12.881342,79.127806,Argiope aemula,2018,iNaturalist research-grade observations
5206564312,13.013376,77.581033,Argiope aemula,2018,iNaturalist research-grade observations
4506387318,13.075923,77.575631,Argiope aemula,2018,iNaturalist research-grade observations
2580074648,12.850493,77.505439,Argiope aemula,2018,iNaturalist research-grade observations
4872296614,12.260053,76.773242,Argiope aemula,2018,iNaturalist research-grade observations
4891896876,12.816049,77.679381,Argiope aemula,2017,iNaturalist research-grade observations
3764553343,12.879541,77.529844,Argiope aemula,2017,iNaturalist research-grade observations
3773195310,12.988907,77.662476,Argiope aemula,2017,iNaturalist research-grade observations
4901034276,12.988875,77.662485,Argiope aemula,2017,iNaturalist research-grade observations
3764236345,12.881844,77.527165,Argiope aemula,2017,iNaturalist research-grade observations
5069702311,13.071014,77.579103,Argiope aemula,2017,iNaturalist research-grade observations
5920306056,11.687405,78.180668,Argiope aemula,2017,iNaturalist research-grade observations
1805401481,12.579104,78.650566,Argiope aemula,2017,iNaturalist research-grade observations
3764096357,12.963276,77.693685,Argiope aemula,2016,iNaturalist research-grade observations
4872557380,12.946181,77.510345,Argiope aemula,2016,iNaturalist research-grade observations
4867864938,13.025417,77.644306,Argiope aemula,2015,iNaturalist research-grade observations
4901077524,12.894858,77.591523,Argiope aemula,2015,iNaturalist research-grade observations
2598679007,13.08038,77.620811,Argiope aemula,2015,
4407301418,12.209439,79.027019,Argiope aemula,2015,iNaturalist research-grade observations
2598671006,12.899623,77.482697,Argiope aemula,2015,
4442655439,11.015186,76.932617,Argiope aemula,2015,iNaturalist research-grade observations
3948922712,11.012683,76.989487,Argiope aemula,2014,
4891682517,12.815921,77.679381,Argiope aemula,2011,iNaturalist research-grade observations
4407076408,12.416667,77.75,Argiope aemula,2011,iNaturalist research-grade observations
5903789170,11.646557,76.765813,Argiope aemula,2010,iNaturalist research-grade observations
5188371365,12.887,77.578778,Argiope aemula,2008,iNaturalist research-grade observations
3948922634,13.094316,77.625176,Argiope aemula,,
381871333,12.3078916667,76.5929333333,Argiope aemula,2026,iNaturalist/research
374524661,12.9664521943,77.727740407,Argiope aemula,2026,iNaturalist/research
370259570,12.3559152,76.5831232,Argiope aemula,2026,iNaturalist/research
369319089,12.3874897,76.7943166,Argiope aemula,2026,iNaturalist
335210607,13.019944,77.5680109722,Argiope aemula,2026,iNaturalist/research
335368149,12.9422948095,77.586824644,Argiope aemula,2026,iNaturalist/research
